node_id,node_type,node_subtype,degree,source,source_edge,name,notes,display_group,display_color,display_label,infra_field,infra_type,infra_class,infra_category,infra_name,display_name,gate_name,gate_name_status,needs_gate_name_review,snap_dist_m,index_right,grid_x,grid_y,grid_id,lat,lon,cell_seq,grid_node_code
N0706,junction,,3.0,graph,,N0706,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.79337179993049,-73.95538719986533,65,52065
N0705,junction,,3.0,graph,,N0705,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.793353200613005,-73.95543229632959,66,52066
N5040,junction,,4.0,graph,,N5040,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.79335299881102,-73.95531249966662,67,52067
INF_0197,infrastructure,leisure:pitch,,infrastructure,E00704,North Meadow Soccer Field 5,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Soccer Field 5,North Meadow Soccer Field 5,,,False,52.93198705437977,21,5,2,52,40.793339040842014,-73.95610934319812,68,52068
INF_0202,infrastructure,leisure:pitch,,infrastructure,E00701,North Meadow Softball Field 8,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Softball Field 8,North Meadow Softball Field 8,,,False,23.203056660309844,21,5,2,52,40.793320607066065,-73.95578592834732,69,52069
N3632,junction,,3.0,graph,,N3632,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.79319889665234,-73.95504330097567,70,52070
N2201,junction,,3.0,graph,,N2201,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.79313979700036,-73.95505270263304,71,52071
N2173,junction,,3.0,graph,,N2173,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.79310800340021,-73.95449349729873,72,52072
INF_0035,infrastructure,amenity:drinking_water,,infrastructure,E00728,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,0.6319881717030721,21,5,2,52,40.79305796778881,-73.95547421276578,73,52073
N0684,junction,,3.0,graph,,N0684,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.792936496305884,-73.95546950354701,74,52074
N2147,junction,,4.0,graph,,N2147,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.79292030051996,-73.9553572005722,75,52075
INF_0045,infrastructure,amenity:drinking_water,,infrastructure,E05406,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.56237048583718,21,5,2,52,40.79287412179577,-73.95535059100854,76,52076
N2150,junction,,3.0,graph,,N2150,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.792851703855824,-73.95503210319947,77,52077
N2148,junction,,3.0,graph,,N2148,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.792712496976975,-73.95499419896831,78,52078
N2153,junction,,3.0,graph,,N2153,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.7924710990161,-73.954964203131,79,52079
N5333,junction,,3.0,graph,,N5333,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.79245100427029,-73.95523110390252,80,52080
INF_0111,infrastructure,amenity:drinking_water,,infrastructure,E00666,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,10.622092978276443,21,5,2,52,40.792234559261004,-73.95574305789576,81,52081
INF_0203,infrastructure,leisure:pitch,,infrastructure,E00666,North Meadow Softball Field 9,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Softball Field 9,North Meadow Softball Field 9,,,False,36.779546433009735,21,5,2,52,40.79217214770755,-73.95577657796761,82,52082
INF_0315,infrastructure,barrier:gate,,infrastructure,E03287,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,4.485424790710098,21,5,2,52,40.792065269686425,-73.95516505941295,83,52083
N0672,junction,,3.0,graph,,N0672,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.79194370068498,-73.95585519428336,84,52084
N0673,junction,,4.0,graph,,N0673,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.79184499688926,-73.95569699933897,85,52085
N0512,junction,,4.0,graph,,N0512,,core,red,Core candidate node,,,,,,,,,,,21,5,2,52,40.791727597228004,-73.9555663001825,86,52086
INF_0186,infrastructure,leisure:pitch,,infrastructure,E00680,North Meadow Baseball Field 10,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Baseball Field 10,North Meadow Baseball Field 10,,,False,49.11825243252937,21,5,2,52,40.79162478736395,-73.95639140438531,87,52087
INF_0184,infrastructure,leisure:pitch,,infrastructure,E00682,North Meadow,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow,North Meadow,,,False,60.52200435664697,21,5,2,52,40.79157071622605,-73.9565116431771,88,52088
N0547,junction,,3.0,graph,,N0547,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79862969790733,-73.95468920070047,1,53001
N4875,junction,,3.0,graph,,N4875,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79844670414211,-73.95391410147157,2,53002
N0559,junction,,4.0,graph,,N0559,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.798226599422364,-73.95381330095334,3,53003
N7667,junction,,3.0,graph,,N7667,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.798045297181076,-73.953111096128,4,53004
N1246,junction,,3.0,graph,,N1246,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.797917398137706,-73.95458459759345,5,53005
N1324,junction,,3.0,graph,,N1324,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79791700225273,-73.95374290114741,6,53006
N1951,junction,,3.0,graph,,N1951,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.7978146965759,-73.95337959566287,7,53007
N1964,junction,,3.0,graph,,N1964,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.797806598453505,-73.95327040578206,8,53008
N13554,dead_end,,1.0,graph,,N13554,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.797765496081475,-73.95338390095267,9,53009
N1245,junction,,3.0,graph,,N1245,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79771830375589,-73.95534630168382,10,53010
N0581,junction,,4.0,graph,,N0581,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.797694199893456,-73.9543550986727,11,53011
N1300,junction,,3.0,graph,,N1300,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79761440000704,-73.95418369873326,12,53012
N12627,junction,,3.0,graph,,N12627,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.797476202589124,-73.95533810117276,13,53013
N12598,junction,,3.0,graph,,N12598,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79740210426712,-73.95539130138658,14,53014
N1314,junction,,3.0,graph,,N1314,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79674289829853,-73.95416289436136,15,53015
N13492,junction,,3.0,graph,,N13492,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.796701597575556,-73.95450410079306,16,53016
N12550,junction,,3.0,graph,,N12550,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79667019799814,-73.95602860561277,17,53017
N1325,junction,,3.0,graph,,N1325,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79666839835793,-73.95404850150648,18,53018
INF_0312,infrastructure,barrier:gate,,infrastructure,E14252,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,22,5,3,53,40.79663390000001,-73.9544701,19,53019
N13528,junction,,3.0,graph,,N13528,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79660350132278,-73.9544548940952,20,53020
N13488,junction,,3.0,graph,,N13488,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.796309204413255,-73.95511080035133,21,53021
N12505,junction,,3.0,graph,,N12505,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.796273503574646,-73.95617459912874,22,53022
INF_0311,infrastructure,barrier:gate,,infrastructure,E14243,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,22,5,3,53,40.7962716,-73.9550548,23,53023
N13506,junction,,3.0,graph,,N13506,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.796241602801224,-73.9550100018233,24,53024
N12504,junction,,3.0,graph,,N12504,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79618029869873,-73.95624279524267,25,53025
N12478,junction,,3.0,graph,,N12478,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79616239689129,-73.95630229650622,26,53026
N3983,junction,,3.0,graph,,N3983,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.796091600863555,-73.95671770199566,27,53027
N13482,junction,,4.0,graph,,N13482,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79597249609092,-73.95478019595697,28,53028
N13450,junction,,4.0,graph,,N13450,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.795961716730666,-73.95474877514508,29,53029
N13508,dead_end,,1.0,graph,,N13508,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79595160329264,-73.95473020507066,30,53030
INF_0325,infrastructure,entrance:yes,,infrastructure,E14213,Unnamed yes entrance,useful_infrastructure; entrance:yes,infrastructure,#7f7f7f,Entrance / gate,entrance,yes,Entrance / gate,Entrance / gate,Unnamed yes entrance,Unnamed yes entrance,,missing_name,True,0.0,22,5,3,53,40.7959516,-73.9547302,31,53031
N7551,junction,,3.0,graph,,N7551,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79591160320036,-73.95570179719385,32,53032
N13438,junction,,3.0,graph,,N13438,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79590059938931,-73.95484470492362,33,53033
N5158,junction,,3.0,graph,,N5158,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79589910301098,-73.95533099890146,34,53034
INF_0309,infrastructure,barrier:gate,,infrastructure,E14184,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,22,5,3,53,40.79588879999999,-73.9549742,35,53035
N13448,junction,,3.0,graph,,N13448,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.795876699270096,-73.95529120197533,36,53036
INF_0157,infrastructure,tourism:attraction,,infrastructure,E07740,Huddlestone Arch,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Huddlestone Arch,Huddlestone Arch,,,False,1.032267110792852,22,5,3,53,40.79579351545419,-73.95566506219171,37,53037
N5154,junction,,4.0,graph,,N5154,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79578160294571,-73.95565790185235,38,53038
N7540,junction,,3.0,graph,,N7540,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79567759906152,-73.95477719967532,39,53039
N5002,junction,,3.0,graph,,N5002,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79564859998116,-73.95689129883498,40,53040
N4982,junction,,3.0,graph,,N4982,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79563960294129,-73.95609970474963,41,53041
N4822,junction,,3.0,graph,,N4822,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79560060297834,-73.95543350587657,42,53042
N4973,junction,,3.0,graph,,N4973,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.795588703097856,-73.95587739456329,43,53043
N4970,junction,,3.0,graph,,N4970,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79558499683113,-73.95602530198134,44,53044
N5039,junction,,3.0,graph,,N5039,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.795572296576594,-73.95656919954686,45,53045
N4897,junction,,4.0,graph,,N4897,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79555029986846,-73.95615209767284,46,53046
N4880,junction,,3.0,graph,,N4880,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79550449768985,-73.95628809956573,47,53047
N4894,junction,,3.0,graph,,N4894,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79549769562856,-73.95614960270798,48,53048
N4901,junction,,3.0,graph,,N4901,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79548670363184,-73.95643719938616,49,53049
N12443,dead_end,,1.0,graph,,N12443,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79547380128563,-73.95611229462713,50,53050
INF_0334,infrastructure,tourism:viewpoint,,infrastructure,E13032,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.0010651090685405,22,5,3,53,40.79547380000001,-73.9561123,51,53051
N4810,junction,,3.0,graph,,N4810,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79546359852555,-73.95591060069744,52,53052
N12433,dead_end,,1.0,graph,,N12433,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.795454504366674,-73.9560394962088,53,53053
INF_0339,infrastructure,tourism:viewpoint,,infrastructure,E13021,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.3543968835879567,22,5,3,53,40.7954545,-73.9560395,54,53054
N4803,junction,,3.0,graph,,N4803,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79539190406275,-73.95555360556929,55,53055
N4817,junction,,3.0,graph,,N4817,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79534839936738,-73.9551642003173,56,53056
INF_0341,infrastructure,tourism:viewpoint,,infrastructure,E12974,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.697329182946854,22,5,3,53,40.79533059999999,-73.9564718,57,53057
N12389,dead_end,,1.0,graph,,N12389,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.795330595820566,-73.95647180263771,58,53058
N5356,junction,,3.0,graph,,N5356,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79531339983735,-73.95602379613999,59,53059
N5024,junction,,3.0,graph,,N5024,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79527089648896,-73.95705949740986,60,53060
N12346,junction,,3.0,graph,,N12346,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79514790089441,-73.95621820181707,61,53061
N12320,junction,,3.0,graph,,N12320,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79507709684625,-73.9564026009182,62,53062
N12311,dead_end,,1.0,graph,,N12311,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79491260343714,-73.9570051977074,63,53063
INF_0340,infrastructure,tourism:viewpoint,,infrastructure,E12892,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.5982420135714335,22,5,3,53,40.794912599999996,-73.9570052,64,53064
N12276,junction,,3.0,graph,,N12276,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79489859851836,-73.95607519531805,65,53065
N12298,junction,,3.0,graph,,N12298,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79488819600834,-73.95617400250076,66,53066
N12310,junction,,3.0,graph,,N12310,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79484249786798,-73.95689230062351,67,53067
N12241,junction,,3.0,graph,,N12241,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79482400017612,-73.95691980561436,68,53068
N12265,junction,,3.0,graph,,N12265,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79469520142048,-73.95631939664685,69,53069
N12197,junction,,3.0,graph,,N12197,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79469100268547,-73.95656929635994,70,53070
N12256,junction,,3.0,graph,,N12256,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.794680001797126,-73.95601840448772,71,53071
N12233,junction,,3.0,graph,,N12233,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79461539878127,-73.9558925024406,72,53072
N12244,dead_end,,1.0,graph,,N12244,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79460170008409,-73.9575845021272,73,53073
INF_0342,infrastructure,tourism:viewpoint,,infrastructure,E12819,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.750870388671123,22,5,3,53,40.794601699999994,-73.9575845,74,53074
N1983,junction,,3.0,graph,,N1983,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79446029975607,-73.95576979669703,75,53075
N12208,junction,,3.0,graph,,N12208,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.7944557005674,-73.95743579794426,76,53076
N4740,junction,,3.0,graph,,N4740,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.794310396200636,-73.95797529945969,77,53077
N4762,junction,,3.0,graph,,N4762,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79424790199129,-73.95776149459587,78,53078
N12158,junction,,3.0,graph,,N12158,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79414920389237,-73.95635900338755,79,53079
N0775,junction,,3.0,graph,,N0775,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.793976803858804,-73.95813939684247,80,53080
N0767,junction,,4.0,graph,,N0767,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79367926868788,-73.95809664745285,81,53081
N0766,junction,,4.0,graph,,N0766,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79360591471522,-73.95812668054637,82,53082
N5143,junction,,3.0,graph,,N5143,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79354029560654,-73.95753700277697,83,53083
N0744,junction,,4.0,graph,,N0744,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79331339878154,-73.95834849818802,84,53084
N0739,junction,,4.0,graph,,N0739,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79326189832164,-73.95747579793061,85,53085
N0743,junction,,3.0,graph,,N0743,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.79319829623827,-73.95787930139609,86,53086
N0731,junction,,3.0,graph,,N0731,,core,red,Core candidate node,,,,,,,,,,,22,5,3,53,40.7931237001744,-73.95749660477452,87,53087
INF_0046,infrastructure,amenity:drinking_water,,infrastructure,E00770,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.6087304477531172,22,5,3,53,40.793046736075546,-73.95846922414268,88,53088
INF_0191,infrastructure,leisure:pitch,,infrastructure,E00721,North Meadow Baseball Field 6,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Baseball Field 6,North Meadow Baseball Field 6,,,False,28.448282305986357,22,5,3,53,40.7930192,-73.957387,89,53089
INF_0201,infrastructure,leisure:pitch,,infrastructure,E00717,North Meadow Softball Field 7,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Softball Field 7,North Meadow Softball Field 7,,,False,21.490941425115476,22,5,3,53,40.792987263503086,-73.95709224277176,90,53090
